Well;;B02;B03;B04;B05;B06;B07;B08;B09;B10;B11;B12;C02;C03;C04;C05;C06;C07;C08;C09;C10;C11;C12;D02;D03;D04;D05;D06;D07;D08;D09;D10;D11;D12;E02;E03;E04;E05;E06;E07;E08;E09;E10;E11;E12;F02;F03;F04;F05;F06;F07;F08;F09;F10;F11;F12;G02;G03;G04;G05;G06;G07;G08;G09;G10;G11;G12
Content;Time;Sample X1;Sample X2;Sample X3;Sample X4;Sample X5;Sample X6;Sample X7;Sample X8;Sample X9;Sample X10;Sample X11;Sample X12;Sample X13;Sample X14;Sample X15;Sample X16;Sample X17;Sample X18;Sample X19;Sample X20;Sample X21;Sample X22;Sample X23;Sample X24;Sample X25;Sample X26;Sample X27;Sample X28;Sample X29;Sample X30;Sample X31;Sample X32;Sample X33;Sample X34;Sample X35;Sample X36;Sample X37;Sample X38;Sample X39;Sample X40;Sample X41;Sample X42;Sample X43;Sample X44;Sample X45;Sample X46;Sample X47;Sample X48;Sample X49;Sample X50;Sample X51;Sample X52;Sample X53;Sample X54;Sample X55;Sample X56;Sample X57;Sample X58;Sample X59;Sample X60;Sample X61;Sample X62;Sample X63;Sample X64;Sample X65;Sample X66
Blank corrected based on Raw Data (600);41,83;-0,01;-0,003;1,771;0,284;0,373;0,657;-0,007;0,247;0,783;0,023;-0,012;-0,001;0,103;0,399;0,148;0,357;0,175;-0,009;0,081;0,262;0,571;-0,013;-0,012;0,167;1,032;0,44;0,398;0,852;0,000063333;0,515;0,48;0,197;-0,004;-0,000436667;-0,016;0,755;0,585;0,34;0,609;-0,015;0,436;0,702;1,005;-0,014;-0,007;0,2;0,705;0,147;0,295;0,34;-0,013;0,297;0,509;0,829;-0,013;-0,007;0,308;0,093;0,234;0,264;0,169;-0,008;0,063;0,308;0,253;0,068
Blank corrected based on Raw Data (600);42,00;-0,01;0,011;1,753;0,381;0,398;0,648;-0,008;0,243;0,764;0,028;-0,013;-0,00011;0,258;0,399;0,151;0,342;0,174;-0,008;0,078;0,275;0,565;-0,012;-0,011;0,179;0,963;0,436;0,396;0,827;0,006;0,635;0,418;0,207;-0,00041;-0,001;-0,013;0,743;0,584;0,346;0,617;-0,016;0,436;0,702;0,979;-0,013;0,004;0,158;0,704;0,145;0,293;0,34;-0,014;0,297;0,526;0,828;-0,014;-0,007;0,205;0,103;0,239;0,283;0,168;-0,009;0,063;0,274;0,274;0,126
Blank corrected based on Raw Data (600);42,17;-0,009;0,007;1,738;0,397;0,378;0,643;-0,008;0,244;0,765;0,027;-0,012;-0,000076667;0,277;0,397;0,15;0,343;0,173;-0,009;0,08;0,275;0,574;-0,011;-0,01;0,294;0,952;0,439;0,383;0,837;0,007;0,647;0,412;0,219;-0,001;-0,001;-0,002;0,734;0,581;0,34;0,616;-0,016;0,437;0,708;0,977;-0,013;-0,006;0,071;0,701;0,146;0,288;0,339;-0,015;0,296;0,523;0,84;-0,014;-0,008;0,349;0,093;0,236;0,277;0,17;-0,009;0,063;0,282;0,112;0,078
Blank corrected based on Raw Data (600);42,33;-0,01;0,015;1,79;0,272;0,376;0,642;-0,008;0,246;0,766;0,028;-0,012;0,002;0,022;0,407;0,147;0,35;0,173;-0,009;0,084;0,262;0,611;-0,013;-0,012;0,042;1,04;0,439;0,394;0,85;-0,000886667;0,535;0,485;0,219;-0,004;0,000813333;-0,016;0,759;0,585;0,329;0,604;-0,016;0,437;0,688;0,994;-0,014;0,036;0,133;0,684;0,146;0,288;0,336;-0,013;0,299;0,505;0,827;-0,013;-0,005;0,107;0,095;0,233;0,277;0,172;-0,01;0,065;0,32;0,144;0,171
Blank corrected based on Raw Data (600);42,50;-0,01;-0,002;1,774;0,279;0,364;0,638;-0,009;0,246;0,765;0,029;-0,011;-0,000496667;-0,005;0,416;0,147;0,349;0,171;-0,009;0,087;0,263;0,616;-0,012;-0,012;0,023;1,041;0,444;0,391;0,848;-0,000496667;0,545;0,484;0,236;-0,004;0,000303333;-0,013;0,755;0,583;0,33;0,602;-0,016;0,437;0,69;1,002;-0,013;-0,005;-0,015;0,677;0,146;0,292;0,335;-0,015;0,296;0,505;0,828;-0,013;-0,006;0,218;0,098;0,231;0,283;0,171;-0,009;0,066;0,325;0,128;0,191
Blank corrected based on Raw Data (600);42,67;-0,011;-0,000316667;1,713;0,414;0,354;0,634;-0,008;0,242;0,764;0,032;-0,012;0,000483333;0,216;0,407;0,149;0,332;0,172;-0,009;0,081;0,308;0,565;-0,013;-0,012;0,117;0,955;0,44;0,377;0,839;0,007;0,675;0,414;0,235;-0,001;-0,002;-0,017;0,735;0,574;0,32;0,614;-0,016;0,437;0,703;1,024;-0,014;0,025;-0,014;0,683;0,145;0,288;0,333;-0,013;0,297;0,521;0,828;-0,015;-0,007;0,273;0,1;0,235;0,266;0,173;-0,009;0,065;0,282;0,174;0,054
Blank corrected based on Raw Data (600);42,83;-0,01;0,022;1,696;0,408;0,367;0,636;-0,007;0,242;0,759;0,034;-0,011;0,000293333;0,103;0,426;0,149;0,331;0,17;-0,008;0,084;0,28;0,589;-0,011;-0,011;0,256;0,959;0,435;0,372;0,836;0,005;0,69;0,414;0,22;-0,000806667;-0,002;0,101;0,738;0,574;0,322;0,61;-0,016;0,437;0,703;1,002;-0,014;0,000693333;0,008;0,692;0,144;0,287;0,332;-0,014;0,296;0,521;0,819;-0,014;-0,008;0,444;0,096;0,235;0,282;0,176;-0,009;0,065;0,292;0,167;0,249
Blank corrected based on Raw Data (600);43,00;-0,011;0,002;1,761;0,286;0,377;0,64;-0,008;0,244;0,77;0,033;-0,011;0,000036667;-0,014;0,431;0,145;0,351;0,17;-0,009;0,092;0,264;0,589;-0,013;-0,012;0,122;1,03;0,43;0,373;0,854;-0,000563333;0,589;0,476;0,23;-0,005;-0,000463333;-0,014;0,756;0,577;0,322;0,596;-0,016;0,437;0,693;0,988;-0,013;-0,003;-0,014;0,659;0,144;0,291;0,33;-0,014;0,295;0,504;0,836;-0,014;-0,007;0,202;0,1;0,23;0,29;0,178;-0,009;0,067;0,339;0,085;0,154
Blank corrected based on Raw Data (600);43,17;-0,012;0,017;1,753;0,303;0,362;0,635;-0,009;0,243;0,764;0,038;-0,012;-0,00024;0,022;0,484;0,144;0,349;0,169;-0,009;0,088;0,264;0,566;-0,012;-0,012;0,169;1,037;0,431;0,372;0,86;-0,00024;0,585;0,52;0,224;-0,005;0,00076;-0,012;0,753;0,576;0,315;0,596;-0,016;0,438;0,694;1,008;-0,013;-0,005;-0,014;0,69;0,144;0,288;0,328;-0,014;0,296;0,502;0,816;-0,014;-0,005;0,37;0,121;0,231;0,283;0,177;-0,009;0,067;0,345;0,099;0,196
Blank corrected based on Raw Data (600);43,33;0,006;-0,006;1,765;0,416;0,359;0,625;-0,008;0,239;0,753;0,042;-0,012;0,001;0,008;0,421;0,147;0,323;0,169;-0,009;0,094;0,281;0,593;-0,013;-0,012;0,119;0,952;0,442;0,359;0,952;0,009;0,722;0,41;0,23;-0,000666667;-0,001;0,021;0,743;0,571;0,31;0,608;-0,016;0,438;0,695;1,009;-0,014;-0,003;0,093;0,687;0,143;0,281;0,325;-0,014;0,294;0,516;0,814;-0,015;-0,008;0,2;0,152;0,235;0,279;0,179;-0,009;0,066;0,291;0,187;0,16
Blank corrected based on Raw Data (600);43,50;-0,01;0,089;1,808;0,4;0,366;0,625;-0,008;0,238;0,758;0,043;0,116;-0,002;0,076;0,418;0,146;0,319;0,167;-0,009;0,087;0,277;0,591;-0,012;-0,012;-0,003;0,959;0,46;0,361;0,951;0,007;0,73;0,411;0,211;-0,002;-0,000893333;-0,016;0,744;0,572;0,309;0,607;-0,016;0,437;0,697;1,042;-0,014;-0,008;-0,013;0,648;0,142;0,284;0,325;-0,014;0,294;0,523;0,828;-0,014;-0,009;0,225;0,101;0,233;0,282;0,18;-0,01;0,066;0,297;0,228;0,197
Blank corrected based on Raw Data (600);43,67;-0,012;0,008;1,965;0,286;0,366;0,631;-0,008;0,241;0,768;0,045;0,078;-0,002;0,003;0,436;0,143;0,342;0,167;-0,009;0,094;0,264;0,598;-0,013;-0,013;0,194;1,022;0,441;0,369;0,866;0,00027;0,612;0,479;0,211;-0,005;-0,001;-0,014;0,75;0,573;0,305;0,591;-0,017;0,437;0,681;1,033;-0,014;0,012;0,08;0,63;0,143;0,286;0,326;-0,014;0,295;0,504;0,812;-0,013;-0,007;0,365;0,103;0,233;0,31;0,183;-0,01;0,069;0,352;0,135;0,185
Blank corrected based on Raw Data (600);43,83;-0,013;0,015;1,895;0,403;0,368;0,618;-0,007;0,238;0,752;0,05;0,032;0,000766667;0,085;0,423;0,145;0,324;0,166;-0,009;0,094;0,278;0,59;-0,013;-0,012;0,136;0,955;0,452;0,353;0,852;0,006;0,789;0,416;0,216;-0,001;-0,002;-0,016;0,739;0,569;0,306;0,6;-0,016;0,437;0,692;1,017;-0,015;0,001;0,151;0,649;0,141;0,284;0,324;-0,015;0,294;0,521;0,818;0,043;-0,009;0,318;0,247;0,238;0,292;0,184;-0,009;0,067;0,304;0,219;0,129
Blank corrected based on Raw Data (600);44,00;0,056;0,014;1,695;0,421;0,363;0,618;-0,006;0,234;0,757;0,053;-0,012;-0,000276667;0,113;0,431;0,144;0,328;0,165;-0,01;0,097;0,277;0,579;-0,012;-0,012;0,016;0,947;0,448;0,352;0,841;0,007;0,742;0,408;0,229;-0,001;-0,001;-0,017;0,737;0,565;0,306;0,597;-0,016;0,437;0,698;1,008;-0,014;0,047;-0,014;0,635;0,142;0,284;0,323;-0,014;0,294;0,52;0,809;-0,013;-0,007;0,259;0,24;0,239;0,311;0,183;-0,01;0,067;0,312;0,228;0,144
Blank corrected based on Raw Data (600);44,17;0,083;0,047;1,614;0,418;0,351;0,617;-0,007;0,236;0,752;0,056;-0,01;0,000213333;0,007;0,437;0,144;0,321;0,165;-0,009;0,098;0,278;0,565;-0,012;-0,012;0,166;0,941;0,454;0,346;0,851;0,007;0,758;0,406;0,23;-0,001;-0,001;-0,016;0,742;0,562;0,301;0,597;-0,017;0,437;0,693;1,024;-0,013;-0,007;0,188;0,719;0,142;0,283;0,32;-0,014;0,294;0,52;0,824;-0,014;-0,007;0,268;0,22;0,235;0,29;0,186;-0,01;0,068;0,317;0,099;0,152
Blank corrected based on Raw Data (600);44,33;-0,015;0,006;1,783;0,392;0,366;0,614;-0,006;0,236;0,75;0,058;0,001;0,000026667;-0,01;0,432;0,144;0,325;0,165;-0,009;0,098;0,278;0,581;-0,013;-0,012;0,259;0,955;0,458;0,348;0,845;0,007;0,768;0,416;0,233;-0,000773333;-0,002;-0,01;0,744;0,565;0,298;0,596;-0,016;0,437;0,688;1,002;-0,013;-0,007;-0,014;0,632;0,141;0,28;0,32;-0,014;0,293;0,519;0,818;-0,013;-0,008;0,344;0,301;0,237;0,304;0,187;-0,009;0,069;0,321;0,194;0,134
Blank corrected based on Raw Data (600);44,50;0,181;0,01;1,861;0,388;0,36;0,612;-0,011;0,235;0,75;0,062;-0,012;-0,000926667;0,013;0,434;0,143;0,326;0,162;-0,01;0,102;0,275;0,581;-0,012;-0,012;0,112;0,943;0,457;0,342;0,841;0,006;0,775;0,41;0,248;-0,002;-0,001;-0,017;0,74;0,562;0,303;0,592;-0,016;0,436;0,685;1,026;-0,013;0,019;-0,014;0,613;0,14;0,279;0,318;-0,014;0,292;0,522;0,818;-0,014;-0,007;0,219;0,273;0,235;0,308;0,187;-0,01;0,069;0,313;0,078;0,07
Blank corrected based on Raw Data (600);44,67;-0,013;0,019;1,972;0,277;0,369;0,616;-0,009;0,239;0,812;0,063;-0,012;-0,00052;-0,009;0,442;0,14;0,336;0,163;-0,01;0,106;0,262;0,597;-0,012;-0,012;0,173;1,015;0,446;0,348;0,858;-0,001;0,661;0,484;0,267;-0,004;-0,00012;-0,015;0,752;0,565;0,297;0,577;-0,016;0,438;0,678;1;-0,014;0,035;-0,014;0,609;0,142;0,285;0,318;-0,014;0,294;0,496;0,821;-0,014;-0,007;0,194;0,284;0,236;0,305;0,189;-0,01;0,071;0,365;0,08;0,228
Blank corrected based on Raw Data (600);44,83;-0,013;0,031;1,746;0,382;0,358;0,608;-0,007;0,234;0,746;0,068;-0,012;0,000673333;0,092;0,438;0,142;0,318;0,162;-0,01;0,1;0,276;0,566;-0,014;-0,011;0,085;0,945;0,462;0,342;0,847;0,006;0,795;0,411;0,27;-0,001;-0,002;-0,011;0,743;0,559;0,295;0,591;-0,016;0,436;0,69;1,027;-0,014;-0,008;-0,014;0,692;0,14;0,279;0,316;-0,014;0,293;0,521;0,816;-0,014;-0,008;0,208;0,325;0,239;0,304;0,19;-0,009;0,07;0,329;0,203;0,271
Blank corrected based on Raw Data (600);45,00;-0,015;0,052;1,906;0,385;0,343;0,608;-0,009;0,233;0,747;0,072;-0,012;-0,00045;0,036;0,44;0,141;0,312;0,161;-0,01;0,102;0,277;0,583;-0,013;-0,011;0,223;0,945;0,452;0,335;0,851;0,007;0,805;0,414;0,248;-0,00045;-0,001;-0,016;0,746;0,56;0,293;0,588;-0,017;0,437;0,684;1,026;-0,015;0,037;-0,013;0,622;0,14;0,274;0,314;-0,014;0,293;0,517;0,81;0,044;-0,009;0,21;0,405;0,242;0,296;0,192;-0,01;0,07;0,334;0,111;0,065
Blank corrected based on Raw Data (600);45,17;-0,015;-0,014;2,015;0,39;0,36;0,606;-0,009;0,233;0,745;0,076;-0,012;-0,000376667;0,062;0,444;0,141;0,318;0,162;-0,011;0,107;0,276;0,583;-0,013;-0,011;0,055;0,933;0,457;0,326;0,85;0,007;0,847;0,41;0,26;-0,002;-0,002;-0,006;0,74;0,552;0,294;0,585;-0,017;0,437;0,694;1,035;-0,013;0,069;-0,013;0,651;0,139;0,275;0,314;-0,014;0,292;0,515;0,827;-0,014;-0,009;0,193;0,111;0,238;0,305;0,192;-0,01;0,072;0,339;0,077;0,233
Blank corrected based on Raw Data (600);45,33;-0,014;-0,016;1,666;0,371;0,358;0,605;-0,009;0,233;0,743;0,081;-0,012;-0,000753333;0,012;0,446;0,141;0,325;0,16;-0,009;0,109;0,276;0,595;-0,013;-0,011;0,079;0,923;0,457;0,334;0,923;0,007;0,822;0,403;0,258;-0,002;-0,002;0,009;0,748;0,555;0,291;0,585;-0,017;0,437;0,685;1,056;-0,014;0,002;-0,009;0,603;0,14;0,277;0,312;-0,015;0,294;0,518;0,824;-0,014;-0,008;0,233;0,464;0,241;0,293;0,193;-0,009;0,071;0,331;0,08;0,163
Blank corrected based on Raw Data (600);45,50;-0,015;-0,017;0,639;0,385;0,36;0,605;-0,009;0,232;0,738;0,085;-0,013;-0,00063;0,089;0,436;0,14;0,316;0,16;-0,01;0,106;0,278;0,585;-0,012;-0,012;0,1;0,928;0,46;0,326;0,932;0,007;0,897;0,413;0,258;-0,001;-0,002;0,034;0,743;0,555;0,292;0,583;-0,017;0,436;0,679;1,044;-0,015;0,015;0,139;0,672;0,138;0,273;0,311;-0,014;0,292;0,516;0,813;-0,014;-0,008;0,218;0,125;0,239;0,303;0,194;-0,01;0,071;0,327;0,077;0,071
Blank corrected based on Raw Data (600);45,67;-0,015;0,101;1,693;0,262;0,355;0,604;-0,01;0,235;0,766;0,083;-0,012;-0,001;-0,015;0,443;0,136;0,331;0,158;-0,011;0,11;0,264;0,592;-0,011;-0,013;0,023;0,99;0,458;0,342;0,861;-0,002;0,75;0,478;0,237;-0,005;-0,000653333;-0,016;0,754;0,559;0,294;0,574;-0,015;0,436;0,671;1,069;-0,014;-0,005;0,005;0,6;0,14;0,276;0,311;-0,015;0,293;0,501;0,822;-0,013;-0,006;0,231;0,115;0,243;0,304;0,196;-0,011;0,073;0,374;0,086;0,185
Blank corrected based on Raw Data (600);45,83;-0,014;-0,018;1,488;0,37;0,361;0,599;-0,009;0,231;0,756;0,095;-0,013;-0,000053333;0,146;0,435;0,139;0,316;0,159;-0,01;0,11;0,277;0,592;-0,012;-0,013;0,13;0,929;0,457;0,327;0,851;0,006;0,848;0,424;0,285;-0,002;-0,002;-0,018;0,746;0,553;0,285;0,586;-0,016;0,434;0,674;1,039;-0,014;-0,009;0,057;0,566;0,139;0,273;0,308;-0,015;0,293;0,513;0,811;-0,015;-0,008;0,204;0,113;0,242;0,295;0,199;-0,01;0,072;0,341;0,079;0,259
Blank corrected based on Raw Data (600);46,00;-0,014;-0,018;1,377;0,381;0,35;0,599;-0,01;0,229;0,768;0,101;-0,013;-0,002;-0,013;0,441;0,139;0,318;0,157;-0,01;0,115;0,277;0,579;-0,012;-0,011;0,169;0,917;0,458;0,325;0,849;0,006;0,855;0,42;0,274;-0,002;-0,002;0,039;0,743;0,55;0,288;0,581;-0,017;0,437;0,674;1,038;-0,015;0,018;-0,012;0,653;0,138;0,273;0,31;-0,015;0,291;0,516;0,826;-0,014;-0,009;0,181;0,116;0,244;0,296;0,199;-0,011;0,074;0,34;0,084;0,078
Blank corrected based on Raw Data (600);46,17;-0,014;-0,016;1,316;0,357;0,352;0,593;-0,009;0,229;0,739;0,105;-0,012;0,000393333;0,082;0,448;0,139;0,313;0,157;-0,01;0,119;0,276;0,596;-0,013;-0,013;0,112;0,924;0,464;0,323;0,842;0,005;0,863;0,426;0,27;-0,002;-0,000106667;-0,018;0,746;0,553;0,288;0,582;-0,017;0,436;0,665;1,043;-0,014;0,075;-0,014;0,634;0,138;0,271;0,307;-0,015;0,293;0,519;0,821;-0,014;-0,009;0,152;0,194;0,242;0,291;0,199;-0,009;0,074;0,346;0,083;0,147
Blank corrected based on Raw Data (600);46,33;-0,015;-0,017;1,439;0,261;0,352;0,604;-0,01;0,232;0,742;0,108;0,029;-0,001;0,099;0,451;0,134;0,327;0,156;-0,011;0,117;0,26;0,592;-0,013;-0,012;0,083;0,972;0,46;0,333;0,851;-0,00032;0,737;0,482;0,271;-0,005;-0,00082;-0,016;0,753;0,552;0,288;0,569;-0,016;0,435;0,661;1,035;-0,014;0,063;-0,012;0,565;0,139;0,277;0,305;-0,014;0,291;0,494;0,804;-0,013;-0,007;0,052;0,118;0,238;0,289;0,201;-0,01;0,074;0,397;0,192;0,234
Blank corrected based on Raw Data (600);46,50;-0,014;-0,017;1,187;0,349;0,35;0,592;-0,01;0,229;0,738;0,112;-0,012;-0,001;0,16;0,445;0,136;0,308;0,155;-0,01;0,119;0,271;0,619;-0,013;0,036;0,138;0,91;0,463;0,316;0,84;0,005;0,874;0,419;0,275;-0,002;-0,002;-0,017;0,746;0,551;0,285;0,575;-0,017;0,435;0,668;1,031;-0,014;-0,008;-0,012;0,543;0,137;0,268;0,305;-0,015;0,291;0,515;0,805;-0,014;-0,008;0,089;0,118;0,243;0,297;0,201;-0,01;0,073;0,351;0,107;0,145
Blank corrected based on Raw Data (600);46,67;-0,014;-0,018;1,323;0,248;0,351;0,595;-0,009;0,232;0,749;0,118;-0,013;-0,001;0,022;0,465;0,133;0,321;0,155;-0,01;0,123;0,26;0,61;-0,012;-0,012;0,113;0,964;0,466;0,327;0,849;-0,001;0,757;0,48;0,269;-0,005;-0,000946667;-0,017;0,756;0,555;0,279;0,563;-0,016;0,436;0,658;1,026;-0,014;-0,007;0,021;0,554;0,139;0,274;0,303;-0,015;0,292;0,486;0,81;-0,014;-0,009;0,101;0,119;0,246;0,282;0,204;-0,01;0,076;0,392;0,241;0,317
Blank corrected based on Raw Data (600);46,83;-0,015;0,023;1,338;0,36;0,366;0,59;-0,008;0,228;0,732;0,124;0,079;-0,001;0,107;0,445;0,135;0,312;0,155;-0,01;0,121;0,271;0,594;-0,013;-0,012;0,148;0,898;0,453;0,318;0,834;0,006;0,872;0,411;0,273;-0,003;-0,001;0,066;0,744;0,548;0,286;0,573;-0,018;0,436;0,668;1,039;-0,015;0,032;0,007;0,549;0,136;0,27;0,304;-0,015;0,29;0,511;0,817;-0,014;-0,008;0,289;0,121;0,248;0,287;0,206;-0,01;0,075;0,347;0,141;0,12
Blank corrected based on Raw Data (600);47,00;0,085;-0,017;1,396;0,254;0,356;0,597;-0,011;0,229;0,735;0,124;-0,012;-0,001;0,075;0,457;0,132;0,329;0,154;-0,01;0,128;0,26;0,595;-0,012;-0,013;0,172;0,951;0,464;0,318;0,84;-0,000623333;0,744;0,476;0,276;-0,006;-0,000123333;-0,011;0,749;0,553;0,287;0,559;-0,017;0,436;0,654;1,042;-0,014;-0,003;-0,013;0,57;0,137;0,274;0,302;-0,015;0,291;0,487;0,811;-0,013;-0,008;0,158;0,122;0,242;0,289;0,209;-0,01;0,077;0,413;0,101;0,266
Blank corrected based on Raw Data (600);47,17;-0,015;-0,017;1,352;0,348;0,354;0,587;-0,009;0,226;0,726;0,13;0,203;-0,003;0,072;0,454;0,133;0,304;0,154;-0,011;0,128;0,27;0,6;-0,013;-0,012;0,07;0,888;0,453;0,317;0,923;0,007;0,887;0,407;0,307;-0,003;-0,002;-0,017;0,751;0,549;0,282;0,571;-0,017;0,437;0,662;1,048;-0,015;0,057;-0,005;0,636;0,136;0,268;0,3;-0,014;0,29;0,508;0,811;-0,015;-0,008;0,281;0,122;0,25;0,271;0,206;-0,011;0,076;0,358;0,185;0,022
Blank corrected based on Raw Data (600);47,33;-0,013;-0,017;1,216;0,254;0,349;0,593;-0,01;0,228;0,729;0,134;0,17;-0,0005;-0,017;0,454;0,13;0,317;0,153;-0,01;0,127;0,258;0,619;-0,014;-0,012;-0,002;0,941;0,461;0,318;0,931;-0,0001;0,897;0,479;0,287;-0,006;-0,0005;0,024;0,749;0,549;0,282;0,561;-0,015;0,436;0,653;1,027;-0,014;-0,002;0,18;0,617;0,136;0,269;0,299;-0,015;0,289;0,487;0,798;-0,014;-0,008;0,109;0,122;0,247;0,263;0,208;-0,01;0,077;0,413;0,108;0,193
Blank corrected based on Raw Data (600);47,50;-0,013;0,009;1,118;0,345;0,348;0,588;-0,009;0,226;0,723;0,15;-0,005;-0,003;0,031;0,452;0,132;0,302;0,153;-0,01;0,135;0,271;0,616;-0,014;-0,012;-0,004;0,884;0,455;0,312;0,841;0,005;0,97;0,42;0,31;-0,003;-0,001;-0,017;0,74;0,543;0,281;0,57;-0,018;0,435;0,663;1,037;-0,014;-0,007;-0,011;0,547;0,135;0,266;0,299;-0,015;0,288;0,509;0,797;-0,014;-0,01;0,27;0,124;0,248;0,256;0,207;-0,011;0,077;0,368;0,13;0,097
Blank corrected based on Raw Data (600);47,67;-0,008;-0,016;1,189;0,238;0,356;0,589;-0,009;0,228;0,732;0,152;0,032;-0,000343333;0,019;0,458;0,13;0,318;0,152;-0,01;0,128;0,258;0,616;-0,013;0,052;-0,003;0,933;0,469;0,321;0,845;-0,001;0,797;0,478;0,295;-0,006;-0,001;-0,011;0,745;0,549;0,279;0,557;-0,016;0,436;0,651;1,032;-0,015;-0,007;0,282;0,613;0,136;0,269;0,298;-0,015;0,289;0,492;0,793;-0,016;-0,005;0,312;0,125;0,244;0,266;0,21;-0,01;0,079;0,413;0,204;0,182
Blank corrected based on Raw Data (600);47,83;-0,008;0,004;1,121;0,351;0,347;0,589;-0,009;0,224;0,817;0,165;-0,013;-0,004;-0,014;0,452;0,131;0,306;0,151;-0,01;0,13;0,273;0,599;-0,013;0,143;0,098;0,872;0,461;0,307;0,838;0,005;0,931;0,415;0,287;-0,003;-0,002;-0,018;0,736;0,541;0,282;0,563;-0,016;0,435;0,657;1,039;-0,014;-0,006;0,115;0,523;0,134;0,266;0,296;-0,016;0,288;0,507;0,795;-0,015;-0,009;0,186;0,126;0,24;0,273;0,211;-0,011;0,078;0,359;0,115;0,167
Blank corrected based on Raw Data (600);48,00;-0,011;-0,018;1,129;0,242;0,348;0,595;-0,01;0,227;0,747;0,172;-0,013;-0,002;0,048;0,458;0,129;0,324;0,15;-0,01;0,136;0,261;0,61;-0,013;0,141;-0,005;0,919;0,458;0,321;0,84;0,000066667;0,809;0,47;0,314;-0,006;-0,000233333;-0,016;0,736;0,546;0,28;0,554;-0,016;0,436;0,651;1,049;-0,014;-0,006;0,186;0,491;0,135;0,268;0,297;-0,015;0,287;0,488;0,797;-0,011;-0,006;0,254;0,127;0,241;0,264;0,212;-0,012;0,08;0,41;0,137;0,214
Blank corrected based on Raw Data (600);48,17;-0,009;-0,014;1,332;0,326;0,348;0,582;-0,01;0,223;0,717;0,18;-0,011;-0,004;-0,007;0,45;0,13;0,301;0,15;-0,011;0,126;0,274;0,634;-0,014;-0,009;0,132;0,858;0,466;0,305;0,927;0,005;0,935;0,413;0,374;-0,003;-0,001;-0,017;0,729;0,539;0,278;0,567;-0,016;0,436;0,66;1,055;-0,015;-0,003;0,004;0,496;0,133;0,264;0,296;-0,015;0,288;0,506;0,786;-0,008;-0,009;0,167;0,129;0,247;0,248;0,21;-0,01;0,077;0,383;0,21;0,173
Blank corrected based on Raw Data (600);48,33;-0,011;-0,018;1,112;0,232;0,352;0,586;-0,011;0,226;0,727;0,197;0,036;-0,004;0,034;0,455;0,128;0,321;0,149;-0,01;0,131;0,257;0,61;-0,012;0,026;0,148;0,909;0,472;0,308;0,864;0,00099;0,815;0,471;0,338;-0,006;-0,00031;-0,017;0,734;0,545;0,278;0,551;-0,015;0,436;0,641;1,041;-0,013;-0,002;0,124;0,485;0,135;0,268;0,296;-0,015;0,289;0,487;0,803;-0,013;-0,007;0,145;0,129;0,245;0,258;0,212;-0,01;0,078;0,427;0,129;0,179
Blank corrected based on Raw Data (600);48,50;-0,011;-0,016;0,992;0,334;0,349;0,585;-0,008;0,22;0,72;0,2;-0,013;-0,004;0,042;0,437;0,128;0,3;0,149;-0,01;0,129;0,27;0,625;-0,013;-0,009;0,161;0,845;0,46;0,307;0,931;0,006;0,994;0,408;0,339;-0,003;-0,00038;0,13;0,72;0,536;0,277;0,559;-0,017;0,435;0,658;1,042;-0,015;0,002;-0,014;0,486;0,135;0,265;0,293;-0,015;0,288;0,51;0,787;-0,015;-0,008;0,055;0,131;0,238;0,247;0,211;-0,011;0,079;0,386;0,134;0,244
Blank corrected based on Raw Data (600);48,67;-0,01;-0,006;1,036;0,315;0,344;0,582;-0,01;0,221;0,718;0,209;-0,013;-0,007;0,061;0,45;0,129;0,295;0,148;-0,01;0,133;0,269;0,626;-0,013;0,087;0,282;0,836;0,461;0,303;0,922;0,007;0,885;0,411;0,391;-0,002;-0,002;-0,017;0,712;0,54;0,274;0,561;-0,018;0,435;0,645;1,038;-0,015;0,059;0,032;0,485;0,134;0,264;0,294;-0,014;0,286;0,5;0,786;0,084;-0,009;0,16;0,133;0,248;0,25;0,214;-0,011;0,079;0,376;0,121;0,237
Blank corrected based on Raw Data (600);48,83;-0,006;-0,017;1,016;0,305;0,349;0,577;-0,01;0,221;0,719;0,22;-0,011;-0,006;0,119;0,437;0,127;0,299;0,147;-0,011;0,137;0,269;0,632;-0,013;0,134;0,107;0,837;0,464;0,306;0,843;0,005;0,946;0,418;0,382;-0,004;-0,002;-0,017;0,706;0,539;0,273;0,559;-0,017;0,436;0,652;1,037;-0,014;-0,009;0,183;0,479;0,134;0,261;0,293;-0,015;0,287;0,507;0,787;-0,014;-0,007;0,229;0,135;0,237;0,252;0,213;-0,011;0,079;0,391;0,167;0,166
Blank corrected based on Raw Data (600);49,00;0,033;-0,016;1,107;0,304;0,351;0,578;-0,009;0,219;0,718;0,235;-0,012;-0,006;0,012;0,441;0,127;0,301;0,146;-0,011;0,137;0,27;0,664;-0,014;0,074;0,08;0,824;0,466;0,306;0,921;0,006;0,954;0,41;0,394;-0,003;-0,002;-0,017;0,702;0,538;0,274;0,559;-0,017;0,434;0,649;1,042;-0,016;0,011;0,01;0,479;0,133;0,257;0,292;-0,015;0,285;0,502;0,79;-0,014;-0,008;0,22;0,134;0,256;0,257;0,217;-0,011;0,078;0,389;0,16;0,202
